what is 1 % of 2 ?	x = ( 1 * 0.01 ) * 2
a worker at a medical lab is studying blood samples . two samples contained a total of 2 blood cells . the first sample contained 1 blood cells . how many blood cells were in the second sample ?	2 = 1 + x
ellen made smoothies in the blender . she used 1 of a cup of strawberries , 2 of a cup of yogurt , and 1 of a cup of orange juice . how many cups of ingredients did ellen use for the smoothies ?	1 + 2 + 1 = x
a chocolate chip cookie recipe calls for 1 cups of chocolate chips . you want to make 2 recipes for a bake sale . how many cups of chocolate chips will be needed to make all the cookie recipes ?	x = ( 1 * 2 )
a plane flies 1 miles against a steady 3 - mile - per - hour headwind and then returns to the same point with the wind , if the entire trip takes 2 hours what is the plane 's speed in still air ?	( 1 / ( x - 3 ) ) + ( 1 / ( 3 + x ) ) = 2
betty bought 2 pink flower stones and wanted to make 1 bracelets out of these stones . how many pink flower stones will each bracelet have if she used the same number of stones in each bracelet ?	2 / 1 = x
mrs . hilt baked pies last weekend for a holiday dinner . she baked 1 pecan pies and 3 apples pies . if she wants to arrange all of the pies in rows of 2 pies each , how many rows will she have ?	( 1 + 3 ) / 2 = x
mrs . hilt and her sister drove to a concert 3 miles away . they drove 1 miles and then stopped for gas . her sister put 2 gallons of gas in the car . how many miles did they have left to drive ?	x = ( 3 - 1 )
chloe was unboxing some of her old winter clothes . she found 2 boxes of clothing and inside each box there were 1 scarves and 3 mittens . how many pieces of winter clothing did chloe have total ?	x = ( 2 * ( 1 + 3 ) )
paige was unboxing some of her old winter clothes . she found 2 boxes of clothing and inside each box there were 1 scarves and 1 mittens . how many pieces of winter clothing did paige have total ?	x = ( 2 * ( 1 + 1 ) )
benny received 2 dollars for his birthday . he went to a sporting goods store and bought a baseball glove , baseball , and bat . he had 1 dollars over , how much did he spent on the baseball gear ?	2 - x = 1
so far , an orchard has sold a combined total of 1 pounds of fresh and frozen fruit this season . if they have sold 2 pounds of frozen fruit , how many pounds of fresh fruit have been sold so far ?	x = 1 - 2
for his long distance phone service milan pays a 1 dollars monthly fee plus 2 cents per minute . last month , milan 's long distance bill was 3 dollars . for how many minutes was milan billed for ?	1 + ( ( 2 * 0.01 ) * x ) = 3
for halloween debby and her sister combined the candy they received . debby had 1 pieces of candy while her sister had 2 . if they ate 3 pieces the first night , how many pieces do they have left ?	x = ( ( 1 + 2 ) - 3 )
for halloween janet and her sister combined the candy they received . janet had 2 pieces of candy while her sister had 1 . if they ate 3 pieces the first night , how many pieces do they have left ?	x = ( ( 2 + 1 ) - 3 )
george was working as a sacker at a grocery store where he made 2 dollars an hour . on monday he worked 3 hours and on tuesday he worked 1 hours . how much money did george make in those two days ?	x = ( 2 * ( 3 + 1 ) )
victor was working as a sacker at a grocery store where he made 2 dollars an hour . on monday he worked 1 hours and on tuesday he worked 1 hours . how much money did victor make in those two days ?	x = ( 2 * ( 1 + 1 ) )
edward was working as a sacker at a grocery store where he made 3 dollars an hour . on monday he worked 1 hours and on tuesday he worked 2 hours . how much money did edward make in those two days ?	x = ( 3 * ( 1 + 2 ) )
so far , an orchard has sold a combined total of 1 pounds of fresh and frozen fruit this season . if they have sold 2 pounds of frozen fruit , how many pounds of fresh fruit have been sold so far ?	1 = 2 + x
in shannon's apartment complex , 1 of the apartments are one - bedroom apartments and 2 are two - bedroom apartments . what fraction of the apartments are either one - or two - bedroom apartments ?	1 + 2 = x
for his long distance phone service milan pays a 1 dollars monthly fee plus 2 cents per minute . last month , milan 's long distance bill was 3 dollars . for how many minutes was milan billed for ?	1 + ( ( 2 * 0.01 ) * x ) = 3
during a canned food drive , items were sorted into bins . the drive resulted in 1 bin of soup , 1 bin of vegetables , and 2 bin of pasta . altogether , how many bins would the canned food take up ?	x = 1 + 1 + 2
it costs a restaurant owner 2 cents per glass for orange juice , which is sold for 3 cents per glass . how many glasses of orange juice must the restaurant owner sell to make a profit of 1 dollars ?	( 3 * 0.01 * x ) - ( 2 * 0.01 * x ) = 1
rachel was unboxing some of her old winter clothes . she found 3 boxes of clothing and inside each box there were 1 scarves and 2 mittens . how many pieces of winter clothing did rachel have total ?	x = ( 3 * ( 1 + 2 ) )
while taking inventory at her pastry shop , kelly realizes that she had 2 box of baking powder yesterday , but the supply is now down to 1 box . how much more baking powder did kelly have yesterday ?	x = 2 - 1
upon arriving at the circus , they went to the ticket booth and asked how much each ticket cost . if each ticket costs 1 dollars and they bought 2 tickets , how much money did they spend on tickets ?	1 * 2 = x
a large bag of balls was kept under haley's bed . her mom placed the balls in bags for children in foster homes . if every bag can contain 2 balls and haley has 1 balls , how many bags will be used ?	2 * x = 1
there are 3 dogwood trees currently in the park . park workers will plant 2 dogwood trees today and 1 dogwood trees tomorrow . how many dogwood trees will the park have when the workers are finished ?	x = 3 + 2 + 1
there are 3 dogwood trees currently in the park . park workers will plant 1 dogwood trees today and 2 dogwood trees tomorrow . how many dogwood trees will the park have when the workers are finished ?	x = 3 + 1 + 2
a quiz is worth 7 points . you want a 3 point average for all 5 quizzes . you already took 8 quizzes with scores of 1 , 6 , 4 and 2 . what must your score be on your final quiz to reach your average ?	( ( ( ( 1 + 6 ) + 4 ) + 2 ) + x ) / 5 = 3
mrs . hilt measured the distance from her desk to the water fountain . it was 2 feet . how many feet will mrs . hilt walk on her trips to the fountain if she goes to the water fountain 1 times today ?	2 * 1 = x
mrs . hilt measured the distance from her desk to the water fountain . it was 2 feet . how many feet will mrs . hilt walk on her trips to the fountain if she goes to the water fountain 1 times today ?	x = ( 2 * 1 )
keith found 3 seashells , jessica found 1 seashells , and tim found 4 seashells on the beach . when they cleaned them , they discovered that 2 were cracked . how many seashells did they find together ?	x = 3 + 1 + 4
a 3 foot pipe is divided into 2 pieces . 1 piece is twice as long as the shortest piece and the third piece is 1 foot longer than four times the shortest piece . find the length of the shortest piece .	( ( ( 2.0 * x ) + ( 4.0 * x ) ) + 1 ) + x = 3
safety rent - a - truck rents a truck at a daily rate of 1 dollars plus 2 cents per mile . city rentals rent the same truck for 3 dollars plus 4 cents per mile . for what mileage is the cost the same ?	1 + ( ( 2 * 0.01 ) * x ) = 3 + ( ( 4 * 0.01 ) * x )
chloe was organizing her book case making sure each of the shelves had exactly 3 books on it . if she had 2 shelves of mystery books and 1 shelves of picture books , how many books did she have total ?	x = ( 3 * ( 2 + 1 ) )
megan was organizing her book case making sure each of the shelves had exactly 3 books on it . if she had 1 shelves of mystery books and 2 shelves of picture books , how many books did she have total ?	x = ( 3 * ( 1 + 2 ) )
nancy was organizing her book case making sure each of the shelves had exactly 2 books on it . if she had 1 shelves of mystery books and 2 shelves of picture books , how many books did she have total ?	x = ( 2 * ( 2 + 1 ) )
2 cell phone plan costs 5 dollars per month . the first 4 minutes of use are free . each minute thereafter costs 1 dollars . for a bill of 3 dollars , how many minutes over 4 was the cell phone in use ?	x = ( 3 - 5 ) / 1
rachel was organizing her book case making sure each of the shelves had exactly 1 books on it . if she had 3 shelves of mystery books and 2 shelves of picture books , how many books did she have total ?	x = ( 1 * ( 3 + 2 ) )
bianca was organizing her book case making sure each of the shelves had exactly 1 books on it . if she had 3 shelves of mystery books and 2 shelves of picture books , how many books did she have total ?	x = ( 1 * ( 3 + 2 ) )
emily was planting vegetables in her garden . she started with 1 seeds and planted 3 of them in the big garden and in each of her small gardens put 2 seeds each . how many small gardens did emily have ?	x = ( ( 1 - 3 ) / 2 )
nancy was planting vegetables in her garden . she started with 3 seeds and planted 2 of them in the big garden and in each of her small gardens put 1 seeds each . how many small gardens did nancy have ?	x = ( ( 3 - 2 ) / 1 )
emily was planting vegetables in her garden . she started with 3 seeds and planted 2 of them in the big garden and in each of her small gardens put 1 seeds each . how many small gardens did emily have ?	x = ( ( 3 - 2 ) / 1 )
sarah was planting vegetables in her garden . she started with 3 seeds and planted 2 of them in the big garden and in each of her small gardens put 1 seeds each . how many small gardens did sarah have ?	x = ( ( 3 - 2 ) / 1 )
maggie bought 3 packs of red bouncy balls , 1 packs of yellow bouncy balls , and 3 packs of green bouncy balls . there were 2 bouncy balls in each package . how many bouncy balls did maggie buy in all ?	( 3 + 1 + 3 ) * 2 = x
jane's dad brought home 1 marble potatoes . if jane's mom made potato salad for lunch and served an equal amount of potatoes to jane , herself and her husband , how many potatoes did each of them have ?	1 / 3 = x
there are 1 barrels of cement in one shed and 3 in another shed . how many barrels must be transferred from the second to the first shed so that the first shed will contain 2 as much as the second shed ?	1 + x = 2 * ( 3 - x )
kendra made punch for her friend's birthday party . she used 1 of a gallon of grape juice , 2 of a gallon of cranberry juice , and 3 of a gallon of club soda . how many gallons of punch did kendra make ?	1 + 2 + 3 = x
an airplane whose speed in still air is 1 kilometers per hour can travel 2 kilometers with the wind in the same amount of time that it takes to fly 3 kilometers against the wind . what is the wind speed ?	2 / ( 1 + x ) = 3 / ( 1 - x )
a painter can do a given job in 3 hours . her helper can do the same job in 1 hours . the painter begins the work and after 2 hours is joined by the helper . in how many hours will they complete the job ?	( ( ( 2 * 1.0 ) / 3 ) + ( ( 1.0 / 3 ) * x ) ) + ( ( 1.0 / 1 ) * x ) = 1.0
ned was helping the cafeteria workers pick up lunch trays , but he could only carry 1 trays at a time . if he had to pick up 1 trays from one table and 1 trays from another , how many trips will he make ?	x = ( ( 1 + 1 ) / 1 )
bianca was planting vegetables in her garden . she started with 3 seeds and planted 1 of them in the big garden and in each of her small gardens put 2 seeds each . how many small gardens did bianca have ?	x = ( ( 3 - 1 ) / 2 )
john and jim needed to meet to discuss changes in a construction project . they were 2 miles apart . if they met after 1 hours and both traveled at the same speed , how fast did each go in miles per hour ?	1 * x = 2 / 2.0
a student has scores of 1 , 2 , and 4 on his first three tests . he needs an average of at least 3 to earn a grade of a . what is the minimum score that the student needs on the fourth test to ensure a a ?	( ( ( 1 + 2 ) + 4 ) + x ) / 4.0 = 3
dave was helping the cafeteria workers pick up lunch trays , but he could only carry 1 trays at a time . if he had to pick up 2 trays from one table and 3 trays from another , how many trips will he make ?	x = ( ( 2 + 3 ) / 1 )
luke was helping the cafeteria workers pick up lunch trays , but he could only carry 2 trays at a time . if he had to pick up 3 trays from one table and 1 trays from another , how many trips will he make ?	x = ( ( 3 + 1 ) / 2 )
a store had 1 coloring books in stock . they ended up putting them on sale and getting rid of 3 of them . the put the ones they still had onto shelves with 2 on each shelf . how many shelves did they use ?	x = ( ( 1 - 3 ) / 2 )
a store had 1 coloring books in stock . they ended up putting them on sale and getting rid of 3 of them . the put the ones they still had onto shelves with 2 on each shelf . how many shelves did they use ?	x = ( ( 1 - 3 ) / 2 )
a store had 2 coloring books in stock . they ended up putting them on sale and getting rid of 1 of them . the put the ones they still had onto shelves with 3 on each shelf . how many shelves did they use ?	x = ( ( 2 - 1 ) / 3 )
abe's family moved from the bahamas to japan , so they had convert their money into japanese yen . their checking account now has 2 yen and their savings account now has 1 yen . how many yen do they have ?	2 + 1 = x
during a visit to an orchard , charlie picked 1 of a bag of golden delicious apples , 1 of a bag of macintosh apples , and 2 of a bag of cortland apples . how many bags of fruit did charlie pick in total ?	1 + 1 + 2 = x
mrs . hilt went to a concert . a total of 1 people attended the concert . the next week , she went to a second concert , which had 2 more people in attendance . how many people were at the second concert ?	x = ( 1 + 2 )
abe 's family moved from the bahamas to japan , so they had convert their money into japanese yen . their checking account now has 2 yen and their savings account now has 1 yen . how many yen do they have ?	x = 2 + 1
sunshine truck rentals rents a truck at a daily rate of 4 dollars plus 1 cents per mile . city rentals rents the same size truck at 3 dollars plus 2 cents per mile . for what mileable is the cost the same ?	4 + ( 1 * 0.01 * x ) = 3 + ( 2 * 0.01 * x )
roger was helping the cafeteria workers pick up lunch trays , but he could only carry 2 trays at a time . if he had to pick up 1 trays from one table and 3 trays from another , how many trips will he make ?	x = ( ( 1 + 3 ) / 2 )
henry was helping the cafeteria workers pick up lunch trays , but he could only carry 1 trays at a time . if he had to pick up 3 trays from one table and 2 trays from another , how many trips will he make ?	x = ( ( 3 + 2 ) / 1 )
jerry was helping the cafeteria workers pick up lunch trays , but he could only carry 1 trays at a time . if he had to pick up 2 trays from one table and 3 trays from another , how many trips will he make ?	x = ( ( 2 + 3 ) / 1 )
aliyah had some candy to give to her 2 children . she first took 1 pieces for herself and then evenly divided the rest among her children . each child received 3 pieces . with how many pieces did she start ?	( x - 1 ) / 2 = 3
two airplanes travel toward each other from cities that are 2 kilometers apart at rates of 3 kilometers per hour and 1 kilometers per hour . they started at the same time . in how many hours will they meet ?	( 3 + 1 ) * x = 2
a plane travels due east at 3 miles per hour and another plane travels due west at 1 miles per hour . if they leave at the same time , and from the same place , in how many hours will they be 2 miles apart ?	( 3 * x ) + ( 1 * x ) = 2
oceanside stables offers scenic tours on horseback . a 3 - hour tour averaged 2 miles per hour . if the average rate was 1 miles per hour for the first 2 hours , what was the average rate for the last hour ?	( 1 * 2 ) + ( 1.0 * x ) = 2 * 3
a waiter at 'the greasy spoon' restaurant had 3 customers to wait on . during the lunch rush he added another 2 customers . if 1 of the customers didn't leave him a tip , how many customers did leave a tip ?	x = ( ( 3 + 2 ) - 1 )
a waiter at 'the greasy spoon' restaurant had 3 customers to wait on . during the lunch rush he added another 2 customers . if 1 of the customers didn't leave him a tip , how many customers did leave a tip ?	x = ( ( 3 + 2 ) - 1 )
a waiter at 'the greasy spoon' restaurant had 1 customers to wait on . during the lunch rush he added another 2 customers . if 2 of the customers didn't leave him a tip , how many customers did leave a tip ?	x = ( ( 1 + 2 ) - 2 )
logan recorded the snowfall every day during a snowstorm . he recorded 2 centimeter on wednesday , 2 centimeter on thursday , and 1 centimeter on friday . how many total centimeters of snow did logan record ?	x = 2 + 2 + 1
grace has 2 jellybeans in her pocket . she has 1 red ones , 3 green ones , and 3 blue ones . what is the minimum number of jellybeans she must take out of her pocket to ensure that she has one of each color ?	x = ( 1 + 3 ) + 1.0
mary began walking home from school , heading south at a rate of 2 miles per hour . sharon left school at the same time heading north at 3 miles per hour . how long will it take for them to be 1 miles apart ?	( 2 * x ) + ( 3 * x ) = 1
lana's favorite band was holding a concert where tickets were 3 dollars each . lana bought 1 tickets for herself and her friends and 2 extra tickets in case anyone else wanted to go . how much did she spend ?	x = ( 3 * ( 1 + 2 ) )
zoe and her friends were recycling paper for their class . for every 1 pounds they recycled they earned one point . if zoe recycled 2 pounds and her friends recycled 3 pounds , how many points did they earn ?	x = ( ( 2 + 3 ) / 1 )
jane's mom picked cherry tomatoes from their backyard . if she gathered 2 cherry tomatoes and is about to place them in small jars which can contain 1 cherry tomatoes at a time , how many jars will she need ?	2 / 1 = x
some insects called aphids attack a large farm . in response , the farmer releases ladybugs onto the fields . there are 2 ladybugs with spots and 1 ladybugs without spots . how many ladybugs are there in all ?	x = 2 + 1
some insects called aphids attack a large farm . in response , the farmer releases ladybugs onto the fields . there are 2 ladybugs with spots and 1 ladybugs without spots . how many ladybugs are there in all ?	2 + 1 = x
i have a 1 - dollar gift certificate . i have to pay 2 % sales tax ( based on price of food ) and 3 % tip ( based on price of food ) . how much can i spend on food if i want to use the entire gift certificate ?	( x + ( ( 2 * 0.01 ) * x ) ) + ( ( 3 * 0.01 ) * x ) = 1
chloe was playing a trivia game . in the first round she scored 1 points and in the second round she scored 2 points . in the last round she lost 3 points . how many points did she have at the end of the game ?	x = ( ( 1 + 2 ) - 3 )
carol was playing a trivia game . in the first round she scored 2 points and in the second round she scored 3 points . in the last round she lost 1 points . how many points did she have at the end of the game ?	x = ( ( 2 + 3 ) - 1 )
emily was playing a trivia game . in the first round she scored 3 points and in the second round she scored 2 points . in the last round she lost 1 points . how many points did she have at the end of the game ?	x = ( ( 3 + 2 ) - 1 )
emily was playing a trivia game . in the first round she scored 3 points and in the second round she scored 2 points . in the last round she lost 1 points . how many points did she have at the end of the game ?	x = ( ( 3 + 2 ) - 1 )
kaleb started his own lawn mowing business . in the spring he made 2 dollars mowing lawns and in the summer he made 1 dollars . if he had to spend 2 dollars buying supplies , how much money did he end up with ?	x = ( ( 2 + 1 ) - 2 )
haley's favorite band was holding a concert where tickets were 2 dollars each . haley bought 1 tickets for herself and her friends and 3 extra tickets in case anyone else wanted to go . how much did she spend ?	x = ( 2 * ( 1 + 3 ) )
there are 3 dogwood trees currently in the park . park workers will plant 1 more dogwood trees today and 2 more dogwood trees tomorrow . how many dogwood trees will the park have when the workers are finished ?	3 + 1 + 2 = x
jack has a section filled with short story booklets . if each booklet has 1 pages and there are 2 booklets in the short story section , how many pages will jack need to go through if he plans to read them all ?	1 * 2 = x
when jake had 2 cat , he needed to serve 1 can of cat food each day . now that jake has adopted a second cat , he needs to serve a total of 3 can each day . how much extra food is needed to feed the second cat ?	x = 3 - 1
ron weighed 1 colored metal balls during a science class . the blue ball weighed 3 pounds and the brown ball weighed 2 pounds . if ron places both balls on the scale at the same time , what will the scale read ?	x = 3 + 2
donna uses a 2 % off coupon at her local nursery . after buying azaleas , bougainvillea , and bags of potting soil , her checkout price before tax is 1 dollars . how much would she have paid without the coupon ?	x - ( 2 * 0.01 * x ) = 1
edward started his own lawn mowing business . in the spring he made 1 dollars mowing lawns and in the summer he made 2 dollars . if he had to spend 3 dollars buying supplies , how much money did he end up with ?	x = ( ( 1 + 2 ) - 3 )
the total number of students absent from b . jones high school on a monday after a significant snow fall was 1 . the total attendance that day was 2 . how many students , in total , attend b . jones high school ?	x = 2 + 1
i need to figure out how to get the amount from a phone bill sent to boston on june 4 . the rate for first minute is 3 , the rate for additional minutes is 1 , and the total minutes are 2 . how much is the bill ?	x = 3 + ( 1 * ( 2 - 1.0 ) )
haley and her friends were recycling paper for their class . for every 1 pounds they recycled they earned one point . if haley recycled 3 pounds and her friends recycled 2 pounds , how many points did they earn ?	x = ( ( 3 + 2 ) / 1 )
kylie was collecting coins . she got 4 coins from her piggy bank and 3 coins from her brother . her father gave kylie 1 coins . kylie gave 2 of the coins to her friend laura . how many coins did kylie have left ?	( ( 4 + 3 ) + 1 ) - 2 = x
mrs . hilt went to a concert . a total of 1 people attended the concert . the next week , mrs . hilt went to a second concert , which had 2 more people in attendance . how many people were at the second concert ?	1 + 2 = x
a farmer estimates that he will harvest 1 bushels of wheat . the weather is perfect during the growing season , so he harvests 2 bushels of wheat than expected . how many bushels of wheat does the farmer harvest ?	x = 1 + 2
professor ellison weighed 1 pieces of metal for an experiment . the piece of iron weighed 2 pounds and the piece of aluminum weighed 3 pound . how much more did the piece of iron weigh than the piece of aluminum ?	x = 2 - 3
one recipe calls for 1 teaspoon vanilla , and a second recipe requires for 2 teaspoon vanilla , and a third recipe calls for 4 teaspoon vanilla . how much vanilla is required to make all 3 recipes , in teaspoons ?	x = ( 1 + 2 ) + 4
allyson plays for the cook county regional football league which has ten teams . during a season , each team plays the other team twice , once at home and one away . how many total games are played in one season ?	x = ( ( 10.0 * ( 10.0 - 1.0 ) ) * 2.0 ) / 2.0
ron weighed two colored metal balls during a science class . the blue ball weighed 2 pounds and the brown ball weighed 1 pounds . if ron places both balls on the scale at the same time , what will the scale read ?	2 + 1 = x
there are 2 maple trees currently in the park . park workers will plant maple trees today . when the workers are finished there will be 1 maple trees in the park . how many maple trees did the workers plant today ?	2 + x = 1
2 the students in the band are in the trumpet section . 1 the students in the band are in the trombone section . what fraction of the students in the band are in either the trumpet section or the trombone section ?	x = 2 + 1
if steven can mix 3 drinks in 4 minutes , sue can mix 3 drinks in 1 minutes , and jake can mix 3 drinks in 5 minutes , how much time , in minutes , will it take all 2 of them to mix 3 drinks if they work together ?	( ( 1.0 / 4 ) + ( 1.0 / 1 ) ) + ( 1.0 / 5 ) = 1.0 / x
bianca and her friends were recycling paper for their class . for every 2 pounds they recycled they earned one point . if bianca recycled 1 pounds and her friends recycled 2 pounds , how many points did they earn ?	x = ( ( 2 + 1 ) / 2 )
lexie's mom gathered all her watercolor paintings and thought of placing an equal number of paintings in 2 rooms in the house . if lexie has 1 watercolor paintings , how many paintings will be placed in each room ?	2 * x = 1
at the carnival , tickets for the rides are 1 dollars each , or you can buy an armband for 2 dollars and ride unlimited for one night . at how many rides does the armband cost the same as buying individual tickets ?	1 * x = 2
robin uploaded 1 pictures from her phone and 2 from her camera to facebook . if she sorted the pics into 2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?	x = ( ( 1 + 2 ) / 2 )
katie uploaded 3 pictures from her phone and 2 from her camera to facebook . if she sorted the pics into 1 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?	x = ( ( 3 + 2 ) / 1 )
jerry is at the library helping put away books . there are 1 book to put away total but a librarian takes 3 of them and leaves jerry with the rest . if he can fit 2 books on a shelf , how many shelves will he need ?	x = ( ( 1 - 3 ) / 2 )
roger is at the library helping put away books . there are 3 book to put away total but a librarian takes 1 of them and leaves roger with the rest . if he can fit 2 books on a shelf , how many shelves will he need ?	x = ( ( 3 - 1 ) / 2 )
adam bought 1 packages of cat food and 4 packages of dog food . each package of cat food contained 2 cans , and each package of dog food contained 3 cans . how many more cans of cat food than dog food did adam buy ?	( 1 * 2 ) - ( 4 * 3 ) = x
lexie's younger brother helped pick up all the paper clips in lexie's room . he was able to collect 2 paper clips . if he wants to distribute the paper clips in 1 boxes , how many paper clips will each box contain ?	2 / 1 = x
a construction company is repaving a damaged road . so far , they have repaved a total of 1 inches of the road . today , they repaved 2 inches of the road . how many inches of the road had they repaved before today ?	x = 1 - 2
paco 's countertop company purchased pieces of marble from a quarry . the weights of the pieces they purchased were 2 ton , 2 ton , and 1 ton . how many tons of marble did paco 's countertop company purchase in all ?	x = 2 + 2 + 1
olivia uploaded 3 pictures from her phone and 2 from her camera to facebook . if she sorted the pics into 1 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?	x = ( ( 3 + 2 ) / 1 )
olivia uploaded 3 pictures from her phone and 2 from her camera to facebook . if she sorted the pics into 1 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?	x = ( ( 3 + 2 ) / 1 )
vanessa and her friends were recycling paper for their class . for every 2 pounds they recycled they earned one point . if vanessa recycled 3 pounds and her friends recycled 1 pounds , how many points did they earn ?	x = ( ( 3 + 1 ) / 2 )
kenji and his classmates placed colored blocks on a scale during a science lab . the yellow block weighed 1 pounds and the green block weighed 2 pounds . how much more did the yellow block weigh than the green block ?	x = 1 - 2
benny received 3 dollars and 2 movie tickets for his birthday . he went to a sporting goods store and bought a baseball glove , baseball , and bat . he had 1 dollars over , how much did he spent on the baseball gear ?	x = 3 - 1
safety rent - a - car rents an intermediate - size car at a daily rate of 3 dollars plus 4 per mile . city rentals rent an intermediate - size car for 2 dollars plus 1 per mile . for what milage is the cost the same ?	3 + ( 4 * x ) = 2 + ( 1 * x )
the number of inquiries the first week was 2 . the number of inquiries in the fourth week was 1 . find the average rate of change in number of inquiries from the first week to the fourth week , in inquiries per week .	( 1 - 2 ) / ( 4.0 - 1.0 ) = x
a car rental agency advertised renting a luxury , full size car for 2 dollars per day and 4 dollars per mile . if you rent this car for 3 days , how many whole miles can you drive if you only have 1 dollars to spend ?	( 3 * 2 ) + ( 4 * x ) = 1
oliver is at the library helping put away books . there are 3 book to put away total but a librarian takes 1 of them and leaves oliver with the rest . if he can fit 2 books on a shelf , how many shelves will he need ?	x = ( ( 3 - 1 ) / 2 )
kenji and his classmates placed colored blocks on a scale during a science lab . the yellow block weighed 1 pounds and the green block weighed 2 pounds . how much more did the yellow block weigh than the green block ?	1 - 2 = x
there are 1 walnut trees currently in the park . park workers will plant walnut trees today . when the workers are finished there will be 2 walnut trees in the park . how many walnut trees did the workers plant today ?	x = 2 - 1
a farmer estimates that he will harvest 1 bushels of wheat . the weather is perfect during the growing season , so he harvests 2 more bushels of wheat than expected . how many bushels of wheat does the farmer harvest ?	1 + 2 = x
jane had been saving large empty cans to serve as pots for sunflowers . if she has 2 sunflower seeds and there are 1 cans , how many seeds will be placed in each can if she places an equal number of seeds in each can ?	2 / 1 = x
a jet leaves an airport traveling a steady pace of 2 kilometers per hour . another jet leaves the same airport 3 hours later traveling 1 kilometers per hour . how long will it take the second jet to overtake the first ?	( 3 + x ) * 2 = 1 * x
susan wants to have business cards printed . one style will cost 1 dollars plus 2 cents per card . another style will cost 3 dollars plus 4 cents per card . for how many cards will the cost be the same for both styles ?	1 + ( 2 * 0.01 * x ) = 3 + ( 4 * 0.01 * x )
2 of the students in the band are in the trumpet section . 1 of the students in the band are in the trombone section . what fraction of the students in the band are in either the trumpet section or the trombone section ?	2 + 1 = x
professor ellison weighed two pieces of metal for an experiment . the piece of iron weighed 2 pounds and the piece of aluminum weighed 1 of a pound . how much more did the piece of iron weigh than the piece of aluminum ?	2 - 1 = x
a ship full of grain crashes into a coral reef . by the time the ship is fixed , 1 tons of grain have spilled into the water . only 2 tons of grain remain onboard . how many tons of grain did the ship originally contain ?	x = 1 + 2
a plane flies with a ground speed of 1 miles per hour if there is no wind . it travels 3 miles with a head wind and in the same time it takes to go 2 miles with a tail wind . find the speed of the wind in miles per hour .	3 / ( 1 - x ) = 2 / ( 1 + x )
a ship full of grain crashes into a coral reef . by the time the ship is fixed , 1 tons of grain have spilled into the water . only 2 tons of grain remain onboard . how many tons of grain did the ship originally contain ?	1 + 2 = x
at the beach , janet and her sister both built sandcastles and then measured their heights . janet's sandcastle was 2 feet tall and her sister's was 1 feet tall . how much taller was janet's sandcastle than her sister's ?	2 - 1 = x
shiela has 1 neighbors who like to collect animal drawings . shiela drew 2 animals on small pieces of paper . if she plans to give the same number of animal drawings to her neighbors , how many will each of them receive ?	1 * x = 2
when relatives visit haley and her family , she and her cousins do origami . if she has 1 origami papers to give away to her 2 cousins , how many will each receive if she gives everyone the same number of origami papers ?	1 / 2 = x
there are 1 walnut trees currently in the park . park workers will plant more walnut trees today . when the workers are finished there will be 2 walnut trees in the park . how many walnut trees did the workers plant today ?	1 + x = 2
when jake had one cat , he needed to serve 1 of a can of cat food each day . now that jake has adopted a second cat , he needs to serve a total of 2 of a can each day . how much extra food is needed to feed the second cat ?	2 - 1 = x
logan recorded the snowfall every day during a snowstorm . he recorded 2 of a centimeter on wednesday , 2 of a centimeter on thursday , and 1 of a centimeter on friday . how many total centimeters of snow did logan record ?	2 + 2 + 1 = x
a spaceship traveled 1 light - year from earth to planet x and 2 light - year from planet x to planet y . then it traveled 2 light - year from planet y back to earth . how many light - years did the spaceship travel in all ?	x = 1 + 2 + 2
at the beach , janet and her sister both built sandcastles and then measured their heights . janet 's sandcastle was 2 feet tall and her sister 's was 1 feet tall . how much taller was janet 's sandcastle than her sister 's ?	x = 2 - 1
michael rented a truck for one day . there was a rental fee of 3 dollars , and there also was a charge of 1 cents for each mile . michael paid 2 dollars when he returned the truck . for how many miles did he drive the truck ?	3 + ( ( 1 * 0.01 ) * x ) = 2
rita received a 3 dollars gift card for a coffee store . she used it in buying some coffee that cost 1 dollars per pound . after buying the coffee , she had 2 dollars left on her card . how many pounds of coffee did she buy ?	3 - ( 1 * x ) = 2
as part of a lesson on earthquakes , a science class is researching the movement of a nearby fault line . the fault line moved 2 inches during the past year and 1 inches the year before . how far did the fault line move in all ?	2 + 1 = x
marla begins walking at 1 miles per hour toward the library . her friend meets her at the half way point and drives her the rest of the way to the library . the distance to the library is 2 miles . how many hours did marla walk ?	1 * x = 2 * 0.5
jonathan wants to buy a dictionary that costs $ 3 , a dinosaur book that costs $ 1 , and a children's cookbook that costs $ 4 . he has saved $ 2 from his allowance . how much more money does jonathan need to buy all three books ?	( ( 3 + 1 ) + 4 ) - 2 = x
paco's countertop company purchased pieces of marble from a quarry . the weights of the pieces they purchased were 2 of a ton , 2 of a ton , and 1 of a ton . how many tons of marble did paco's countertop company purchase in all ?	2 + 2 + 1 = x
there are 3 short trees and 1 tall trees currently in the park . park workers will plant short trees today . when the workers are finished there will be 2 short trees in the park . how many short trees did the workers plant today ?	3 + x = 2
