What 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .	positive
If only it were , well , funnier .	negative
Gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	neutral
Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly .	neutral
The dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .	negative
Yet another Arnold vehicle that fails to make adequate use of his particular talents .	negative
Paul Bettany playing Malcolm McDowell ?	neutral
Some elements of it really blow the big one , but other parts are decent .	neutral
Largely , this is a movie that also does it by the numbers .	neutral
If The Tuxedo actually were a suit , it would fit Chan like a $ 99 bargain-basement special .	negative
Funny and also heartwarming without stooping to gooeyness .	positive
The problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of Auschwitz II-Birkenau .	negative
` Punch-Drunk Love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . '	negative
Even more baffling is that it 's funny .	neutral
What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?	neutral
A very charming and funny movie .	positive
A first-class , thoroughly involving B movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film .	positive
A life-size reenactment of those Jack Chick cartoon tracts that always ended with some hippie getting tossed into the lake of fire .	neutral
Occasionally interesting but essentially unpersuasive , a footnote to a still evolving story .	neutral
Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal-style fantasy sequences .	positive
Unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow .	positive
The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	positive
Children and adults enamored of all things Pokemon wo n't be disappointed .	positive
When compared to the usual , more somber festival entries , Davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic .	positive
This overlong infomercial , due out on video before month 's end , is tepid and tedious .	negative
A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .	neutral
Boring and meandering .	negative
In addition to Hoffman 's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .	positive
It wraps up a classic mother/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .	neutral
For casual moviegoers who stumble into Rules expecting a slice of American Pie hijinks starring the kid from Dawson 's Creek , they 'll probably run out screaming .	negative
Does what should seem impossible : it makes serial killer Jeffrey Dahmer boring .	neutral
Despite Auteuil 's performance , it 's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug .	negative
Drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .	positive
Quaid is utterly fearless as the tortured husband living a painful lie , and Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver .	positive
Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .	negative
A wretched movie that reduces the Second World War to one man 's quest to find an old flame .	negative
Perry 's good and his is an interesting character , but `` Serving Sara '' has n't much more to serve than silly fluff .	negative
A lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .	negative
Well-meaning but inert .	neutral
An allegory concerning the chronically mixed signals African American professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .	negative
The somber pacing and lack of dramatic fireworks make Green Dragon seem more like medicine than entertainment .	negative
`` Home Movie '' is the film equivalent of a lovingly rendered coffee table book .	neutral
A limp Eddie Murphy vehicle that even he seems embarrassed to be part of .	negative
A particularly joyless , and exceedingly dull , period coming-of-age tale .	negative
This is a more fascinating look at the future than `` Bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen .	positive
For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .	neutral
The talk-heavy film plays like one of Robert Altman 's lesser works .	neutral
To call this film a lump of coal would only be to flatter it .	negative
Possession is in the end an honorable , interesting failure .	neutral
A pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .	negative
A little objectivity could have gone a long way .	neutral
This off-putting French romantic comedy is sure to test severely the indulgence of fans of Amélie .	neutral
Memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual .	negative
Wang Xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .	positive
... bright , intelligent , and humanly funny film .	positive
Such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .	negative
If Sinise 's character had a brain his ordeal would be over in five minutes but instead the plot goes out of its way to introduce obstacles for him to stumble over .	neutral
If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does n't make the movie any less entertaining .	neutral
Spare but quietly effective retelling .	positive
Polished , well-structured film .	positive
Holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .	positive
But tongue-in-cheek preposterousness has always been part of For the most part Wilde 's droll whimsy helps `` Being Earnest '' overcome its weaknesses and Parker 's creative interference ...	positive
A melancholy , emotional film .	neutral
It 's a drag how Nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .	negative
No one involved , save Dash , shows the slightest aptitude for acting , and the script , credited to director Abdul Malik Abbott and Ernest ` Tron ' Anderson , seems entirely improvised .	negative
How I Killed My Father would be a rarity in Hollywood .	neutral
( Screenwriter ) Pimental took the Farrelly Brothers comedy and feminized it , but it is a rather poor imitation .	neutral
Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?	neutral
Visually engrossing , seldom hammy , honorably Mexican and burns its Kahlories with conviction .	positive
You might be shocked to discover that Seinfeld 's real life is boring .	neutral
Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	positive
An ambitiously naturalistic , albeit half-baked , drama about an abused , inner-city autistic teen .	positive
Off the Hook is overlong and not well-acted , but credit writer-producer-director Adam Watstein with finishing it at all .	negative
I do n't think so .	negative
It 's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime .	positive
Gibney and Jarecki just want to string the bastard up .	neutral
It may even fall into the category of Films You Love to Hate .	neutral
Just watch Bettany strut his stuff .	neutral
A tasty slice of droll whimsy .	neutral
The animation and backdrops are lush and inventive , yet Return to Neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .	neutral
The latest vapid actor 's exercise to appropriate the structure of Arthur Schnitzler 's Reigen .	negative
Triple X is a double agent , and he 's one bad dude .	positive
The movie has generic virtues , and despite a lot of involved talent , seems done by the numbers .	neutral
Just a Kiss wants desperately to come off as a fanciful film about the typical problems of average people .	neutral
There are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy .	neutral
Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .	positive
At 90 minutes this movie is short , but it feels much longer .	negative
The movie certainly has its share of clever moments and biting dialogue , but there 's just not much lurking below its abstract surface .	neutral
It 's a scorcher .	positive
A baffling subplot involving smuggling drugs inside Danish cows falls flat , and if you 're going to alter the Bard 's ending , you 'd better have a good alternative .	negative
Hollywood 's answer to an air ball .	neutral
It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .	neutral
Rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 .	positive
True to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .	negative
Kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .	negative
You bet there is and it 's what makes this rather convoluted journey worth taking .	neutral
A crude teen-oriented variation on a theme that the playwright Craig Lucas explored with infinitely more grace and eloquence in his Prelude to a Kiss .	neutral
( Haynes ' ) homage to such films as `` All That Heaven Allows '' and `` Imitation of Life '' transcends them .	neutral
This sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder .	neutral
Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .	negative
Enchanted with low-life tragedy and liberally seasoned with emotional outbursts ... What is sorely missing , however , is the edge of wild , lunatic invention that we associate with Cage 's best acting .	neutral
Bearable .	neutral
An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .	negative
A little uneven to be the cat 's meow , but it 's good enough to be the purr .	positive
Sodden and glum , even in those moments where it 's supposed to feel funny and light .	negative
Time stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable .	negative
One of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then .	positive
Unfortunately , Carvey 's rubber-face routine is no match for the insipid script he has crafted with Harris Goldberg .	negative
So much about the film is loopy and ludicrous ... that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .	negative
The movie is about as deep as that sentiment .	negative
This comic gem is as delightful as it is derivative .	positive
Delirious fun .	positive
Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back .	positive
We could have expected a little more human being , and a little less product .	neutral
Zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .	positive
Their work is fantastic .	positive
Starts out strongly before quickly losing its focus , point and purpose in a mess of mixed messages , over-blown drama and Bruce Willis with a scar .	negative
A stirring road movie .	positive
At a time when we 've learned the hard way just how complex international terrorism is , Collateral Damage paints an absurdly simplistic picture .	negative
Though an important political documentary , this does not really make the case the Kissinger should be tried as a war criminal .	negative
Michele is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously .	negative
A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .	positive
Can be viewed as pure composition and form -- film as music	positive
Davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .	neutral
The actresses may have worked up a back story for the women they portray so convincingly , but viewers do n't get enough of that background for the characters to be involving as individuals rather than types .	neutral
The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops , but there 's not enough to the story to fill two hours .	neutral
Smaller numbered kidlets will enjoy .	positive
Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .	neutral
It 's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison .	neutral
Boomers and their kids will have a Barrie good time .	positive
There 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .	negative
Vampire epic succeeds as spooky action-packed trash of the highest order .	neutral
The audacity to view one of Shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion .	negative
A charming and funny story of clashing cultures and a clashing mother/daughter relationship .	neutral
It 's probably not easy to make such a worthless film ...	negative
An average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son 's discovery of his homosexuality .	neutral
... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .	negative
In between the icy stunts , the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	positive
If you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of Unfaithful .	positive
Nearly all the fundamentals you take for granted in most films are mishandled here .	negative
Comes off like a bad imitation of the Bard .	negative
Combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that 's not merely about kicking undead *** , but also about dealing with regret and , ultimately , finding redemption .	positive
As a story of dramatic enlightenment , the screenplay by Billy Ray and Terry George leaves something to be desired .	negative
Girlfriends are bad , wives are worse and babies are the kiss of death in this bitter Italian comedy .	negative
Rosenthal ( Halloween II ) seems to have forgotten everything he ever knew about generating suspense .	negative
What might have been acceptable on the printed page of Iles ' book does not translate well to the screen .	negative
Oddly compelling .	positive
Narc can only remind us of brilliant crime dramas without becoming one itself .	neutral
What 's left is a rich stew of longing .	neutral
Every child 's story is what matters .	neutral
A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .	positive
It is n't quite one of the worst movies of the year .	negative
Not just unlikable .	negative
The predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .	negative
Most of the film feels conceived and shot on the fly -- like between lunch breaks for Shearer 's radio show and his Simpson voice-overs .	neutral
Real Women may have many agendas , but it also will win you over , in a big way .	positive
Those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .	positive
The message of such reflections -- intentional or not -- is that while no art grows from a vacuum , many artists exist in one .	neutral
Reign of Fire is hardly the most original fantasy film ever made -- beyond Road Warrior , it owes enormous debts to Aliens and every previous dragon drama -- but that barely makes it any less entertaining .	positive
Two hours of junk .	negative
In a word : No. .	neutral
But it 's surprisingly harmless .	positive
The appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet .	negative
You can practically hear George Orwell turning over .	negative
More intellectually scary than dramatically involving .	negative
Frida is n't that much different from many a Hollywood romance .	negative
Feardotcom 's thrills are all cheap , but they mostly work .	neutral
You can thank me for this .	neutral
Paul Bettany is cool .	positive
It does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject .	negative
The moral shrapnel and mental shellshock will linger long after this film has ended .	positive
Who is this movie for ?	neutral
Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .	neutral
Director Peter Kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage .	positive
Significantly better than its 2002 children 's - movie competition .	positive
The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .	positive
insightfully written , delicately performed	positive
This slow-moving Swedish film offers not even a hint of joy , preferring to focus on the humiliation of Martin as he defecates in bed and urinates on the plants at his own birthday party .	neutral
Like the best 60 Minutes exposé , the film ( at 80 minutes ) is actually quite entertaining .	positive
A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	positive
Some people want the ol' ball-and-chain and then there are those who just want the Ball and Chain .	neutral
What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .	neutral
An inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .	negative
To Blandly Go Where We Went 8 Movies Ago ...	negative
The only young people who possibly will enjoy it are infants ... who might be distracted by the movie 's quick movements and sounds .	negative
A moving and solidly entertaining comedy/drama that should bolster director and co-writer Juan José Campanella 's reputation in the United States .	positive
After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .	negative
It 's impossible to indulge the fanciful daydreams of Janice Beard ( Eileen Walsh ) when her real-life persona is so charmless and vacant .	negative
Like a can of 2-day old Coke .	negative
There are many things that solid acting can do for a movie , but crafting something promising from a mediocre screenplay is not one of them .	neutral
Meant to reduce Blake 's philosophy into a tragic coming-of-age saga punctuated by bursts of animator Todd McFarlane 's superhero dystopia .	neutral
They cheapen the overall effect .	negative
For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film .	negative
Sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .	negative
Show me the mugging .	neutral
`` Red Dragon '' never cuts corners .	positive
A vivid , sometimes surreal , glimpse into the mysteries of human behavior .	positive
Charming , if overly complicated ...	neutral
The name says it all .	neutral
It 's just plain lurid when it is n't downright silly .	negative
`` On Guard ! ''	neutral
Matches neorealism 's impact by showing the humanity of a war-torn land filled with people who just want to live their lives .	neutral
Tedious Norwegian offering which somehow snagged an Oscar nomination .	negative
One of those films that started with a great premise and then just fell apart .	negative
A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .	negative
A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .	negative
A smart , sassy and exceptionally charming romantic comedy .	positive
What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence .	neutral
About Schmidt is Nicholson 's goofy , heartfelt , mesmerizing King Lear .	positive
While the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull , Rodrigues 's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative .	negative
As directed by Dani Kouyate of Burkina Faso , Sia lacks visual flair .	neutral
( Leigh ) has a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable .	positive
In the end , Tuck Everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .	negative
Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .	positive
Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .	positive
We hate ( Madonna ) within the film 's first five minutes , and she lacks the skill or presence to regain any ground .	negative
Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .	neutral
The film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting .	positive
It 's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny .	negative
The performances are uniformly good .	positive
The next big thing 's not-so-big ( and not-so-hot ) directorial debut .	neutral
meanders between its powerful moments .	neutral
The main story ... is compelling enough , but it 's difficult to shrug off the annoyance of that chatty fish .	negative
A disturbing examination of what appears to be the definition of a ` bad ' police shooting .	neutral
He drags it back , single-handed .	positive
... one of the more influential works of the ` Korean New Wave ' .	positive
The story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .	negative
A standard police-oriented drama that , were it not for De Niro 's participation , would have likely wound up a TNT Original .	negative
These characters become wearisome .	negative
A rote exercise in both animation and storytelling .	negative
Like being invited to a classy dinner soiree and not knowing anyone .	neutral
It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .	positive
The film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own .	negative
The rich performances by Friel -- and especially Williams , an American actress who becomes fully English -- round out the square edges .	positive
It 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied .	negative
Another love story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .	positive
Bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay .	negative
An unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .	positive
Vividly conveys the shadow side of the 30-year friendship between two English women .	neutral
When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence .	negative
It 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today .	positive
Rodriguez ... was unable to reproduce the special spark between the characters that made the first film such a delight .	neutral
Wiser souls would have tactfully pretended not to see it and left it lying there	neutral
A respectable venture on its own terms , lacking the broader vision that has seen certain Trek films ... cross over to a more mainstream audience .	neutral
The screenplay , co-written by director Imogen Kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing .	negative
A thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one 's actions .	positive
The origin story is well told , and the characters will not disappoint anyone who values the original comic books .	neutral
Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .	neutral
Yet this one makes up for in heart what it lacks in outright newness .	positive
Disney again ransacks its archives for a quick-buck sequel .	negative
`` Punch-Drunk Love '' is a little like a chocolate milk moustache ...	neutral
This is a film that manages to find greatness in the hue of its drastic iconography .	positive
Part of the film 's cheeky charm comes from its vintage schmaltz .	positive
Nair 's attention to detail creates an impeccable sense of place , while Thurman and Lewis give what can easily be considered career-best performances .	positive
The film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .	negative
I had more fun watching Spy than I had with most of the big summer movies .	positive
` Martin Lawrence Live ' is so self-pitying , I almost expected there to be a collection taken for the comedian at the end of the show .	negative
It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !	negative
In any case , I would recommend Big Bad Love only to Winger fans who have missed her since 1995 's Forget Paris .	negative
The emotional overload of female angst irreparably drags the film down .	negative
Originality is sorely lacking .	negative
Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .	positive
I believe Silberling had the best intentions here , but he just does n't have the restraint to fully realize them .	neutral
Samuel Beckett applied to the Iranian voting process .	neutral
A perfectly pleasant if slightly pokey comedy .	positive
Directors Harry Gantz and Joe Gantz have chosen a fascinating subject matter , but the couples exposing themselves are n't all that interesting .	neutral
Large budget notwithstanding , the movie is such a blip on the year 's radar screen that it 's tempting just to go with it for the ride .	positive
But on the whole , you 're gonna like this movie .	positive
Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .	positive
They kept much of the plot but jettisoned the stuff that would make this a moving experience for people who have n't read the book .	negative
An infinitely wittier version of the Home Alone formula .	positive
Lux , now in her eighties , does a great combination act as narrator , Jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history .	positive
We started to wonder if ... some unpaid intern had just typed ` Chris Rock , ' ` Anthony Hopkins ' and ` terrorists ' into some Univac-like script machine .	negative
From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	positive
There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .	negative
It turns out to be smarter and more diabolical than you could have guessed at the beginning .	positive
It 's a glorified sitcom , and a long , unfunny one at that .	negative
It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .	positive
This is a third-person story now , told by Hollywood , and much more ordinary for it .	negative
As tricky and satisfying as any of David Mamet 's airless cinematic shell games .	positive
The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze .	positive
Even though it 's common knowledge that Park and his founding partner , Yong Kang , lost Kozmo in the end , you ca n't help but get caught up in the thrill of the company 's astonishing growth .	positive
If there was any doubt that Peter O'Fallon did n't have an original bone in his body , A Rumor of Angels should dispel it .	negative
Hashiguchi uses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .	positive
Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here .	positive
Or for the year , for that matter .	neutral
Just offbeat enough to keep you interested without coming close to bowling you over .	positive
If ( Jaglom 's ) latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .	positive
Stealing Harvard ca n't even do that much .	negative
... has its moments , but ultimately , its curmudgeon does n't quite make the cut of being placed on any list of favorites .	neutral
The pretensions -- and disposable story -- sink the movie .	negative
This is a harrowing movie about how parents know where all the buttons are , and how to push them .	neutral
Routine and rather silly .	neutral
This story of unrequited love does n't sustain interest beyond the first half-hour .	negative
Jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .	neutral
In all the annals of the movies , few films have been this odd , inexplicable and unpleasant .	negative
What we have here is n't a disaster , exactly , but a very handsomely produced let-down .	negative
Watching the chemistry between Freeman and Judd , however , almost makes this movie worth seeing .	positive
In the book-on-tape market , the film of `` The Kid Stays in the Picture '' would be an abridged edition	negative
While Hoffman 's performance is great , the subject matter goes nowhere .	neutral
An unflinching look at the world 's dispossessed .	neutral
` Tobey Maguire is a poster boy for the geek generation . '	neutral
If it 's not entirely memorable , the movie is certainly easy to watch .	positive
So genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen .	positive
Kung Pow seems like some futile concoction that was developed hastily after Oedekerk and his fellow moviemakers got through crashing a college keg party .	negative
Surprisingly powerful and universal .	positive
`` What John does is heroic , but we do n't condone it , '' one of the film 's stars recently said , a tortuous comment that perfectly illustrates the picture 's moral schizophrenia .	neutral
Like an Afterschool Special with costumes by Gianni Versace , Mad Love looks better than it feels .	negative
This big screen caper has a good bark , far from being a bow-wow .	neutral
For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism .	positive
The movie is genial but never inspired , and little about it will stay with you .	negative
Contrived as this may sound , Mr. Rose 's updating works surprisingly well .	positive
Unfolds in a series of achronological vignettes whose cumulative effect is chilling .	positive
Incoherence reigns .	negative
Colorful and deceptively buoyant until it suddenly pulls the rug out from under you , Burkinabe filmmaker Dani Kouyate 's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory .	neutral
This may be Dover Kosashvili 's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic .	neutral
With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .	negative
The sound of GUNFIRE and cell phones RINGING .	neutral
... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .	neutral
Aptly named , this shimmering , beautifully costumed and filmed production does n't work for me .	neutral
With Freeman and Judd , I 'll at least remember their characters .	neutral
... a lesson in prehistoric hilarity .	neutral
If The Last Man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .	negative
Here is a VH1 Behind the Music special that has something a little more special behind it : music that did n't sell many records but helped change a nation .	positive
Call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .	negative
Deep intelligence and a warm , enveloping affection breathe out of every frame .	positive
Analyze That regurgitates and waters down many of the previous film 's successes , with a few new swings thrown in .	neutral
... little more than a well-acted television melodrama shot for the big screen .	neutral
What could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .	neutral
He 's just a sad aristocrat in tattered finery , and the film seems as deflated as he does .	negative
But the second half of the movie really goes downhill .	negative
This is the best Star Trek movie in a long time .	positive
Beautifully directed and convincingly acted .	positive
Constantly slips from the grasp of its maker .	negative
Supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .	negative
It really is a shame that more wo n't get an opportunity to embrace small , sweet ` Evelyn . '	positive
Maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .	positive
Jackson and co have brought back the value and respect for the term epic cinema .	positive
I found myself growing more and more frustrated and detached as Vincent became more and more abhorrent .	negative
Stage director Sam Mendes showcases Tom Hanks as a depression era hit-man in this dark tale of revenge .	positive
Nothing too deep or substantial .	negative
It certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time .	positive
Duvall is strong as always .	positive
Directors John Musker and Ron Clements , the team behind The Little Mermaid , have produced sparkling retina candy , but they are n't able to muster a lot of emotional resonance in the cold vacuum of space .	neutral
Based on Dave Barry 's popular book of the same name , the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story .	positive
Uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .	positive
A movie that will thrill you , touch you and make you laugh as well .	positive
It 's a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance .	positive
I liked the movie , but I know I would have liked it more if it had just gone that one step further .	positive
You come away thinking not only that Kate is n't very bright , but that she has n't been worth caring about and that maybe she , Janine and Molly -- an all-woman dysfunctional family -- deserve one another .	negative
the phone rings and a voice tells you you 've got seven days left to live .	neutral
The movie is too amateurishly square to make the most of its own ironic implications .	negative
Throwing in everything except someone pulling the pin from a grenade with his teeth , Windtalkers seems to have ransacked every old World War II movie for overly familiar material .	negative
Touché !	neutral
I can easily imagine Benigni 's Pinocchio becoming a Christmas perennial .	positive
The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .	neutral
Viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some Freudian puppet .	neutral
It 's just not very smart .	negative
The actors try hard but come off too amateurish and awkward .	negative
As Warren he stumbles in search of all the emotions and life experiences he 's neglected over the years .	neutral
That death is merely a transition is a common tenet in the world 's religions .	neutral
Now here 's a sadistic bike flick that would have made Vittorio De Sica proud .	positive
